('Sierra Nevada Kellerweis', 'Hefeweizen', '12', '4.8', 'California')
('Sierra Nevada Pale Ale', 'Pale Ale', '12', '5.6', 'California')
('Sierra Nevada Porter', 'Porter', '12', '5.6', 'California')
('Sierra Nevada Stout', 'Stout', '12', '5.6', 'California')
('Sierra Nevada Torpedo Extra IPA', 'IPA', '16', '7.2', 'California')
('Stone Arrogant Bastard Ale', 'Strong Ale', '22', '7.2', 'California')
('Stone Cali-Belgique IPA', 'IPA', '22', '6.9', 'California')
('Stone IPA', 'IPA', '12', '6.9', 'California')
('Stone Imperial Russian Stout', 'Imperial Stout', '22', '10.5', 'California')
('Stone Levitation Ale', 'Amber / Red Ale', '12', '4.4', 'California')
('Stone Oaked Arrogant Bastard Ale', 'Strong Ale', '12', '7.1', 'California')
('Stone Old Guardian Barley Wine', 'Barleywine', '22', '11.0', 'California')
('Stone Old Guardian Oak-Smoked', 'Barleywine', '22', '11.4', 'California')
('Stone Pale Ale', 'Pale Ale', '12', '5.4', 'California')
('Stone Ruination IPA', 'Imperial / Double IPA', '12', '7.7', 'California')
('Stone Smoked Porter', 'Porter', '22', '5.8', 'California')
('Stone Sublimely Self-Righteous Ale Dark India', 'Pale Ale', '12', '8.7', 'California')
('The Bruery Mischief', 'Belgian Golden', '25', '8.5', 'California')
('The Bruery Saison Rue', 'Saison', '25', '8.5', 'California')
('The Bruery White Oak', 'Wheat', '25', '11.5', 'California')
('Glutenberg Blonde', 'American Blonde', '16', '4.5', 'Canada')
('Glutenberg Pale Ale', 'Pale Ale', '16', '5.5', 'Canada')
('Glutenberg Red', 'Amber / Red Ale', '16', '5.0', 'Canada')
('Labatt Blue', 'Pale Lager', '12', '5.0', 'Canada')
('Labatt Blue Light', 'Light Lager', '12', '4.0', 'Canada')
('Luk Rose', 'Cider', '12', '6.4', 'Canada')
('Molson Canadian', 'Pale Lager', '12', '5.0', 'Canada')
('Molson Golden', 'American Blonde', '12', '5.0', 'Canada')
('Molson XXX', 'Strong Lager', '12', '7.3', 'Canada')
('Moosehead Lager', 'Pale Lager', '12', '5.0', 'Canada')
('St. Ambroise Apricot Wheat', 'Wheat', '12', '5.0', 'Canada')
('St. Ambroise Oatmeal Stout', 'Stout', '12', '5.0', 'Canada')
('Unibroue Blanche de Chambly', 'White Wheat', '12', '5.0', 'Canada')
('Unibroue Don de Dieu', 'Belgian Strong Pale Ale', '12', '9.0', 'Canada')
('Unibroue La Fin du Monde', 'Belgian Tripel', '12', '8.9', 'Canada')
('Unibroue Maudite', 'Belgian Amber', '12', '8.0', 'Canada')
('Unibroue Terrible', 'Belgian Strong Dark Ale', '25', '10.5', 'Canada')
('Unibroue Trois Pistoles', 'Belgian Strong Dark Ale', '12', '8.9', 'Canada')
('Unibroue Éphémère', 'White Wheat', '12', '5.5', 'Canada')
('Wyder''s Dry Apple Cider', 'Cider', '12', '5.0', 'Canada')
('Wyder''s Dry Pear Cider', 'Cider', '12', '4.5', 'Canada')
('Wyder''s Dry Raspberry Cider', 'Cider', '12', '4.5', 'Canada')
('Tsingtao Premium', 'Pale Lager', '12', '4.8', 'China')
('Yanjing', 'Pale Lager', '12', '4.5', 'China')
('Aguila', 'Pale Lager', '12', '4.0', 'Colombia')
('Avery Ellie''s Brown Ale', 'Brown Ale', '12', '5.5', 'Colorado')
('Avery Hog Heaven', 'Barleywine', '22', '9.1', 'Colorado')
('Avery IPA', 'IPA', '12', '5.9', 'Colorado')
('Avery Joe''s American Pilsner', 'Pilsner', '12', '4.7', 'Colorado')
('Avery Old Jubilation', 'English Strong Ale', '12', '8.0', 'Colorado')
('Avery Out of Bounds Stout', 'Stout', '12', '6.3', 'Colorado')
('Avery Salvation', 'Belgian Golden', '22', '9.0', 'Colorado')
('Avery The Reverend', 'Belgian Quad', '22', '10.0', 'Colorado')
('Avery White Rascal', 'White Wheat', '12', '5.6', 'Colorado')
('Avery duganA', 'Imperial / Double IPA', '22', '8.5', 'Colorado')
('Blue Moon Belgian White', 'White Wheat', '12', '5.3', 'Colorado')
('Blue Moon Harvest Pumpkin Ale', 'Pumpkin Ale', '12', '5.7', 'Colorado')
('Boulder Flashback Ale', 'Brown Ale', '12', '6.8', 'Colorado')
('Boulder Hazed and Infused Dry Hopped Ale', 'Pale Ale', '12', '5.0', 'Colorado')
('Boulder Mojo IPA', 'IPA', '12', '7.2', 'Colorado')
('Boulder Shake Chocolate Porter', 'Porter', '12', '5.9', 'Colorado')
('Boulder Singletrack', 'Amber / Red Ale', '12', '4.9', 'Colorado')
('Boulder Sweaty Betty Blonde', 'Hefeweizen', '12', '5.2', 'Colorado')
('Breckenridge 471', 'Imperial / Double IPA', '12', '9.2', 'Colorado')
('Breckenridge Agave Wheat', 'Wheat', '12', '4.2', 'Colorado')
('Breckenridge Autumn Ale', 'Altbier', '12', '6.7', 'Colorado')
('Breckenridge Avalanche Ale', 'Amber / Red Ale', '12', '4.4', 'Colorado')
('Breckenridge Lucky U IPA', 'IPA', '12', '6.2', 'Colorado')
('Breckenridge Oatmeal Stout', 'Stout', '12', '5.0', 'Colorado')
('Breckenridge Vanilla Porter', 'Porter', '12', '4.7', 'Colorado')
('Coors Light', 'Light Lager', '16', '4.2', 'Colorado')
('Fort Collins Chocolate Stout', 'Stout', '12', '5.3', 'Colorado')
('Fort Collins Major Tom''s Pomegranate Wheat', 'Wheat', '12', '4.8', 'Colorado')
('Fort Collins Red Banshee', 'Amber / Red Ale', '12', '5.3', 'Colorado')
('Fort Collins Rocky Mountain IPA', 'IPA', '12', '6.2', 'Colorado')
('Fort Collins The Kidd Lager', 'Schwarzbier', '12', '4.4', 'Colorado')
('Great Divide Belgian Yeti', 'Imperial Stout', '22', '9.5', 'Colorado')
('Great Divide Claymore', 'Scotch Ale / Wee Heavy', '12', '7.7', 'Colorado')
('Great Divide Denver Pale Ale (DPA)', 'Pale Ale', '12', '5.3', 'Colorado')
('Great Divide Espresso Oak Aged Yeti', 'Imperial Stout', '22', '9.5', 'Colorado')
('Great Divide Fresh Hop Pale Ale', 'Pale Ale', '22', '6.1', 'Colorado')
('Great Divide Hercules', 'Imperial / Double IPA', '22', '9.0', 'Colorado')
('Great Divide Heyday', 'White Wheat', '12', '5.2', 'Colorado')
('Great Divide Hibernation', 'English Strong Ale', '12', '8.1', 'Colorado')
('Great Divide Hoss', 'Märzen / Oktoberfest', '12', '6.2', 'Colorado')
('Great Divide Oak Aged Rumble', 'IPA', '12', '7.1', 'Colorado')
('Great Divide Rumble', 'IPA', '12', '7.1', 'Colorado')
('Great Divide Titan IPA', 'IPA', '12', '7.1', 'Colorado')
('Great Divide Yeti', 'Imperial Stout', '12', '9.5', 'Colorado')
('Left Hand 400 lb Monkey', 'IPA', '12', '6.7', 'Colorado')
('Left Hand Barrel Aged Wake Up Dead', 'Imperial Stout', '22', '10.2', 'Colorado')
('Left Hand Good JuJu Ginger', 'Specialty Beer', '12', '4.5', 'Colorado')
('Left Hand Milk Stout', 'Stout', '12', '5.8', 'Colorado')
('Left Hand Milk Stout Nitro', 'Stout', '12', '5.2', 'Colorado')
('Left Hand Polestar Pilsner', 'Pilsner', '12', '5.0', 'Colorado')
('Left Hand Sawtooth Ale', 'ESB', '12', '4.4', 'Colorado')
('Left Hand St. Vrain Tripel', 'Belgian Tripel', '22', '9.0', 'Colorado')
('Left Hand Stranger Pale Ale', 'Pale Ale', '12', '5.0', 'Colorado')
('New Belgium 1554', 'Schwarzbier', '12', '5.6', 'Colorado')
('New Belgium Abbey', 'Belgian Dubbel', '12', '7.0', 'Colorado')
('New Belgium Fat Tire', 'Amber / Red Ale', '12', '5.2', 'Colorado')
('New Belgium Ranger IPA', 'IPA', '12', '6.5', 'Colorado')
('New Belgium Shift', 'Pale Lager', '12', '5.0', 'Colorado')
('New Belgium Sunshine Wheat', 'Wheat', '22', '4.8', 'Colorado')
('New Belgium Tripel', 'Belgian Tripel', '12', '7.8', 'Colorado')
('New Planet Amber Ale', 'Amber / Red Ale', '12', '5.0', 'Colorado')
('New Planet Blonde Ale', 'American Blonde', '12', '5.0', 'Colorado')
('New Planet Pale Ale', 'Pale Ale', '12', '5.0', 'Colorado')
('New Planet Raspberry Ale', 'Specialty Beer', '12', '5.0', 'Colorado')
('Oskar Blues Dale''s Pale Ale', 'Pale Ale', '19', '6.5', 'Colorado')
('Oskar Blues Deviant Dale''s IPA', 'IPA', '16', '8.0', 'Colorado')
('Oskar Blues G''Knight', 'Imperial Amber/Red Ale', '16', '8.6', 'Colorado')
('Oskar Blues Gubna', 'Imperial / Double IPA', '12', '10.0', 'Colorado')
('Oskar Blues Mama''s Little Yella Pils', 'Pilsner', '12', '5.3', 'Colorado')
('Oskar Blues Old Chub', 'Scotch Ale / Wee Heavy', '12', '8.0', 'Colorado')
('Oskar Blues Ten Fidy', 'Imperial Stout', '12', '10.0', 'Colorado')
('Oskar Blues Ten Fidy 2013', 'Imperial Stout', '12', '10.5', 'Colorado')
('Ska Euphoria', 'Pale Ale', '12', '6.1', 'Colorado')
('Ska Modus Hoperandi IPA', 'IPA', '12', '6.8', 'Colorado')
('Tommyknocker Butt Head Bock', 'Doppelbock', '12', '8.2', 'Colorado')
('Tommyknocker Maple Nut Brown Ale', 'Brown Ale', '12', '4.5', 'Colorado')
('Imperial', 'Pale Lager', '12', '4.5', 'Costa Rica')
('Karlovacko', 'Pale Lager', '16', '5.3', 'Croatia')
('Keo', 'Pale Lager', '12', '4.5', 'Cyprus')
('Czech Rebel', 'Pilsner', '12', '4.4', 'Czech Republic')
('Czechvar', 'Pale Lager', '12', '5.0', 'Czech Republic')
('Czechvar Dark', 'Dark Lager', '12', '4.7', 'Czech Republic')
('Krušovice Dark', 'Schwarzbier', '16', '4.4', 'Czech Republic')
('Krušovice Imperial', 'Pale Lager', '16', '5.0', 'Czech Republic')
('Pilsner Urquell', 'Pilsner', '12', '4.3', 'Czech Republic')
('Praga Dark Lager', 'Dark Lager', '11', '4.5', 'Czech Republic')
('Praga Premium Pilsner', 'Pilsner', '11', '4.7', 'Czech Republic')
('Primator English Pale Ale', 'Pale Ale', '11', '5.0', 'Czech Republic')
('Primator Hefe-Weizen', 'Hefeweizen', '16', '5.0', 'Czech Republic')
('Primator Maibock', 'Maibock', '16', '7.5', 'Czech Republic')
('Primator Premium Lager', 'Pale Lager', '16', '5.0', 'Czech Republic')
('Staropramen', 'Pilsner', '11', '5.0', 'Czech Republic')
('16 Mile Amber Sun', 'Amber / Red Ale', '12', '6.1', 'Delaware')
('16 Mile Inlet IPA', 'IPA', '12', '6.1', 'Delaware')
('Dogfish Head 60 Minute IPA', 'IPA', '12', '6.0', 'Delaware')
('Dogfish Head 90 Minute IPA', 'Imperial / Double IPA', '12', '9.0', 'Delaware')
('Dogfish Head Birra Etrusca Bronze', 'Specialty Beer', '25', '8.5', 'Delaware')
('Dogfish Head Bitches Brew 2013', 'Imperial Stout', '25', '9.0', 'Delaware')
('Dogfish Head Hellhound On My Ale', 'Strong Ale', '25', '10.0', 'Delaware')
('Dogfish Head Indian Brown', 'Brown Ale', '12', '7.2', 'Delaware')
('Dogfish Head Midas Touch', 'Specialty Beer', '12', '9.0', 'Delaware')
('Dogfish Head Noble Rot', 'Specialty Beer', '25', '9.0', 'Delaware')
('Dogfish Head Palo Santo Marron Imperial', 'Brown Ale', '12', '12.0', 'Delaware')
('Dogfish Head Punkin'' Ale', 'Brown Ale', '12', '7.0', 'Delaware')
('Dogfish Head Raison D''Etre', 'Belgian Strong Dark Ale', '12', '8.0', 'Delaware')
('Dogfish Head Theobroma', 'Specialty Beer', '25', '8.9', 'Delaware')
('Dogfish Head Tweason''ale', 'Specialty Beer', '12', '6.0', 'Delaware')
('Fordham Brewing Co. Rams Head IPA', 'IPA', '12', '7.5', 'Delaware')
('Old Dominion Brewing Co. Double D IPA', 'Imperial / Double IPA', '12', '10.2', 'Delaware')
('Old Dominion Brewing Co. Hop Mountain', 'Pale Ale', '12', '5.6', 'Delaware')
('Old Dominion Brewing Co. Morning Glory', 'Imperial Stout', '12', '9.0', 'Delaware')
('Old Dominion Brewing Co. Oak Barrel Stout', 'Stout', '12', '6.1', 'Delaware')
('Carlsberg', 'Pale Lager', '12', '5.0', 'Denmark')
('Carlsberg Elephant', 'Strong Lager', '12', '7.1', 'Denmark')
('Evil Twin Femme Fatale Brett', 'IPA', '22', '6.0', 'Denmark')
('Evil Twin Femme Fatale Yuzu', 'IPA', '22', '6.0', 'Denmark')
('Evil Twin Hipster Ale', 'Pale Ale', '12', '5.5', 'Denmark')
('Evil Twin LIL'' B', 'Imperial Porter', '12', '11.5', 'Denmark')
('Evil Twin Low Life', 'Pilsner', '12', '5.5', 'Denmark')
('Evil Twin Ryan and the Easter Bunny', 'Saison', '12', '7.0', 'Denmark')
('Evil Twin Yang', 'Imperial / Double IPA', '12', '10.0', 'Denmark')
('Evil Twin Yin', 'Imperial Stout', '12', '10.0', 'Denmark')
('Mikkeller Sort Gul Dark India', 'Pale Ale', '11', '7.3', 'Denmark')
('DC Brau El Hefe Speaks', 'Hefeweizen', '12', '5.3', 'District of Columbia')
('DC Brau The Citizen', 'Belgian Tripel', '12', '7.0', 'District of Columbia')
('DC Brau The Corruption IPA', 'IPA', '12', '6.5', 'District of Columbia')
('DC Brau The Public Ale', 'Pale Ale', '12', '6.0', 'District of Columbia')
('Presidente', 'Pilsner', '12', '5.0', 'Dominican')
('Suprema', 'Pale Lager', '12', '5.0', 'El Salvador')
('Adnams Explorer', 'ESB', '16', '5.5', 'England')
('Amigos', 'Pale Lager', '12', '6.0', 'England')
('Aspall Dry', 'Cider', '16', '7.0', 'England')
('Bass Ale', 'Pale Ale', '12', '5.0', 'England')
('Bass IPA', 'IPA', '12', '6.0', 'England')
('Black Sheep Ale', 'English Bitter', '16', '4.4', 'England')
('Black Sheep Monty Python''s Holy Grail', 'Pale Ale', '12', '4.7', 'England')
('Blackthorn Cider', 'Cider', '16', '6.0', 'England')
('Boddington''s Pub Ale', 'English Bitter', '16', '4.8', 'England')
('Cains Dark Mild', 'Specialty Beer', '14', '3.2', 'England')
('Cains Finest Bitter', 'English Bitter', '14', '4.0', 'England')
('Flag Porter 1825 Original', 'Porter', '12', '5.0', 'England')
('Fuller''s ESB', 'ESB', '11', '5.5', 'England')
('Fuller''s London Porter', 'Porter', '11', '5.4', 'England')
('Fuller''s London Pride', 'Pale Ale', '11', '4.7', 'England')
('Green Jack Ripper', 'Barleywine', '25', '8.5', 'England')
('Greene King Abbot Ale', 'English Bitter', '16', '5.0', 'England')
('Hen''s Tooth', 'English Strong Ale', '18', '6.5', 'England')
('John Smith''s Extra Smooth', 'English Bitter', '14', '3.8', 'England')
('Laverstoke Organic Lager', 'Pale Lager', '16', '4.5', 'England')
('Marston''s Oyster Stout', 'Stout', '16', '4.5', 'England')
('Marston''s Pedigree', 'Pale Ale', '16', '4.5', 'England')
('Meantime Coffee Porter', 'Porter', '11', '6.0', 'England')
('Meantime India', 'Pale Ale IPA', '11', '7.5', 'England')
('Meantime London Porter', 'Porter', '25', '6.5', 'England')
('Nethergate Old Growler', 'Porter', '16', '5.5', 'England')
('Newcastle Brown Ale', 'Brown Ale', '12', '5.0', 'England')
('Newcastle Werewolf', 'ESB', '12', '5.0', 'England')
('Old Golden Hen', 'English Bitter', '12', '4.1', 'England')
('Old Speckled Hen', 'English Bitter', '14', '5.1', 'England')
('Olde Suffolk', 'English Strong Ale', '18', '5.9', 'England')
('RCH Old Slug Porter', 'Porter', '16', '4.4', 'England')
('Ruddles County', 'English Bitter', '16', '5.0', 'England')
('Samuel Smith Imperial Stout', 'Imperial Stout', '12', '7.0', 'England')
('Samuel Smith India Ale', 'IPA', '12', '5.0', 'England')
('Samuel Smith Nut Brown Ale', 'Brown Ale', '12', '5.0', 'England')
('Samuel Smith Oatmeal Stout', 'Stout', '12', '5.0', 'England')
('Samuel Smith Old Brewery Pale Ale', 'Pale Ale', '12', '5.0', 'England')
('Samuel Smith Organic Cherry Ale', 'Specialty Beer', '18', '5.1', 'England')
('Samuel Smith Organic Chocolate Stout', 'Stout', '12', '5.0', 'England')
('Samuel Smith Organic Cider', 'Cider', '12', '5.0', 'England')
('Samuel Smith Organic Lager', 'Pale Lager', '12', '5.0', 'England')
('Samuel Smith Organic Pale Ale', 'Pale Ale', '12', '5.0', 'England')
('Samuel Smith Organic Raspberry Ale', 'Specialty Beer', '18', '5.1', 'England')
('Samuel Smith Organic Strawberry Ale', 'Specialty Beer', '18', '5.2', 'England')
('Samuel Smith Taddy Porter', 'Porter', '12', '5.0', 'England')
('Samuel Smith Yorkshire Stingo', 'English Strong Ale', '18', '9.0', 'England')
('Shephards Neame Kentish Ale', 'Pale Ale', '12', '4.5', 'England')
('St. Peter''s Cream Stout', 'Stout', '16', '6.5', 'England')
('St. Peter''s English Ale', 'Pale Ale', '16', '4.4', 'England')
('St. Peter''s India', 'Pale Ale IPA', '16', '6.0', 'England')
('St. Peter''s Old-Style Porter', 'Porter', '16', '5.0', 'England')
('St. Peter''s Sorgham', 'Specialty Beer', '16', '4.2', 'England')
('Strongbow', 'Cider', '16', '5.0', 'England')
('Tetley''s English Ale', 'English Bitter', '16', '3.6', 'England')
('The Tanner''s Jack', 'English Bitter', '12', '4.3', 'England')
('Theakston Old Peculiar', 'English Strong Ale', '12', '5.6', 'England')
('Theakston XB', 'English Bitter', '12', '4.5', 'England')
('Thornbridge Halcyon', 'Imperial / Double IPA', '16', '7.4', 'England')
('Thornbridge Jaipur', 'IPA', '16', '5.9', 'England')
('Thornbridge St. Petersburg', 'Imperial Stout', '16', '7.4', 'England')
('Wells Banana Bread Beer', 'English Bitter', '12', '5.2', 'England')
('Wells Bombardier Ale', 'English Bitter', '16', '4.7', 'England')
('Wexford Irish Cream Ale', 'Cream Ale', '16', '5.0', 'England')
('William''s Sir Perry Berry Cider', 'Cider', '16', '5.9', 'England')
('William''s Sir Perry Pear Cider', 'Cider', '16', '5.9', 'England')
('Worthington''s White Shield', 'IPA', '16', '5.6', 'England')
('Wychwood Hobgoblin', 'English Bitter', '12', '5.2', 'England')
('Wychwood Scarecrow', 'Pale Ale', '16', '4.7', 'England')
('Wychwood Wychcraft', 'Pale Ale', '16', '4.4', 'England')
('Young''s Double Chocolate Stout', 'Stout', '14', '5.2', 'England')
('Bedele Beer', 'Pale Lager', '12', '4.3', 'Ethiopia')
('Bedele Special Beer', 'Pale Lager', '12', '5.5', 'Ethiopia')
('Harar Lager', 'Pale Lager', '12', '4.3', 'Ethiopia')
('St. George Beer', 'Light Lager', '12', '4.5', 'Ethiopia')
('Sinebrychoff Baltic', 'Porter', '11', '7.2', 'Finland')
('Cigar City Florida Cracker White Ale', 'White Wheat', '12', '4.8', 'Florida')
('Cigar City Jai Alai IPA', 'IPA', '12', '7.5', 'Florida')
('Cigar City Maduro Brown Ale', 'Brown Ale', '12', '5.5', 'Florida')
('Kelly''s Hard Cider', 'Cider', '12', '4.6', 'Florida')
('Kelly''s Hard Raspberry Cider', 'Cider', '12', '5.0', 'Florida')
('Belzebuth', 'Belgian Strong Pale Ale', '8', '13.0', 'France')
('Brasserie de Saint Sylvestre Gavroche', 'Belgian Amber', '11', '8.5', 'France')
('Fischer Amber', 'Amber / Red Ale', '12', '6.0', 'France')
('Jenlain Ambree', 'Amber / Red Ale', '11', '7.5', 'France')
('Jenlain Blonde', 'Belgian Blonde', '11', '7.5', 'France')
('Kronenbourg 1664', 'Pale Lager', '12', '5.0', 'France')
('Kronenbourg Blanc', 'White Wheat', '12', '5.0', 'France')
('Pietra Colomba', 'White Wheat', '11', '5.0', 'France')
('St. Amand French Country Ale', 'Bière de Garde', '25', '5.8', 'France')
('Schneider Aventinus Weizen-Eisbock Vintage 2007', 'Doppelbock', '16', '12.0', 'Georgia')
('Terrapin Hop Karma Brown IPA Dark India', 'Pale Ale', '12', '6.0', 'Georgia')
('Terrapin Hopsecutioner IPA', 'IPA', '12', '7.2', 'Georgia')
('Terrapin Monk''s Revenge 2013', 'Imperial / Double IPA', '12', '9.8', 'Georgia')
('Terrapin Recreation Ale', 'Pale Ale', '12', '4.7', 'Georgia')
('Terrapin Rye Pale Ale', 'Pale Ale', '12', '5.2', 'Georgia')
('Terrapin Side Project Vol. 20: Dr. Krunkles', 'Specialty Beer', '22', '7.3', 'Georgia')
('1809 Berliner Weissbier', 'Berliner Weisse', '16', '5.0', 'Germany')
('Aecht Schlenkerla Helles Lagerbier', 'Pale Lager', '18', '4.3', 'Germany')
('Aecht Schlenkerla Märzen', 'Märzen / Oktoberfest', '16', '5.0', 'Germany')
('Aecht Schlenkerla Oak Smoked', 'Doppelbock', '16', '8.0', 'Germany')
('Aecht Schlenkerla Rauchbier Urbock', 'Bock', '16', '6.5', 'Germany')
('Aecht Schlenkerla Rauchbier Weizen', 'Hefeweizen', '16', '5.2', 'Germany')
('Aecht Schlenkerla fiche Doppelbock', 'Doppelbock', '16', '8.0', 'Germany')
('Andechs Dopplebock Dunkle', 'Doppelbock', '11', '7.0', 'Germany')
('Augustiner Bräu Edelstoff', 'Pale Lager', '12', '5.6', 'Germany')
('Augustiner Maximator', 'Doppelbock', '12', '7.4', 'Germany')
('Ayinger Altbairisch Dunkel', 'Dark Lager', '16', '5.0', 'Germany')
('Ayinger Brau-Weisse', 'Hefeweizen', '12', '5.0', 'Germany')
('Ayinger Celebrator Doppelbock', 'Doppelbock', '12', '6.7', 'Germany')
('Ayinger Jahrhundert-Bier', 'Pale Lager', '16', '6.0', 'Germany')
('Ayinger Oktober Fest-Märzen', 'Märzen / Oktoberfest', '16', '5.8', 'Germany')
('Ayinger Ur-Weisse', 'Dunkelweizen', '16', '5.8', 'Germany')
('Ayinger Weizen-Bock', 'Weizenbock', '16', '7.1', 'Germany')
('Bayerischer Bahnhof Berliner Weisse', 'Berliner Weisse', '11', '3.0', 'Germany')
('Bayerischer Bahnhoff Leipziger Gose', 'Berliner Weisse', '11', '4.6', 'Germany')
('Beck''s', 'Pale Lager', '12', '4.8', 'Germany')
('Beck''s Dark', 'Dark Lager', '12', '4.8', 'Germany')
('Beck''s Sapphire', 'Pale Lager', '12', '6.0', 'Germany')
('Benediktiner Weissbier', 'Hefeweizen', '16', '5.4', 'Germany')
('Bischoff Black Lager', 'Schwarzbier', '12', '5.2', 'Germany')
('Bischoff Pilsner', 'Pilsner', '12', '4.7', 'Germany')
('Bitburger Premium Beer', 'Pilsner', '12', '4.8', 'Germany')
('Clausthaler Amber', 'Low Alcohol (NA)', '12', '0.5', 'Germany')
('Clausthaler Premium', 'Low Alcohol (NA)', '12', '0.5', 'Germany')
('Dinkel Acker Pils', 'Pilsner', '16', '4.9', 'Germany')
('Dortmunder-Actien Brauerei Original', 'Pilsner', '12', '5.0', 'Germany')
('EKU 28', 'Eisbock', '12', '11.0', 'Germany')
('EKU Pilsner', 'Pilsner', '12', '5.0', 'Germany')
('Einbecker Brauherren Pilsner', 'Pilsner', '11', '4.9', 'Germany')
('Einbecker Mai-Ur-bock', 'Maibock', '12', '6.5', 'Germany')
('Einbecker Non Alcoholic', 'Low Alcohol (NA)', '12', '0.5', 'Germany')
('Einbecker Schwarzbier', 'Schwarzbier', '11', '4.9', 'Germany')
('Einbecker Ur-Bock Dunkel', 'Bock', '12', '6.5', 'Germany')
('Erdinger Hefe-Weizen', 'Hefeweizen', '16', '5.2', 'Germany')
('Erdinger Hefe-Weizen Dark', 'Dunkelweizen', '16', '6.0', 'Germany')
('Erdinger Kristall', 'Kristalweizen', '16', '5.3', 'Germany')
('Erdinger Weissbier Alkoholfrei', 'Low Alcohol (NA)', '12', '0.5', 'Germany')
('Erdinger Weissbier Pikantus', 'Weizenbock', '16', '7.3', 'Germany')
('Flensburger Dunkel', 'Dark Lager', '12', '4.8', 'Germany')
('Flensburger Gold', 'Pale Lager', '12', '4.8', 'Germany')
('Flensburger Pilsner', 'Pilsner', '12', '4.8', 'Germany')
('Flensburger Weizen', 'Hefeweizen', '11', '5.1', 'Germany')
('Franziskaner Dunkel-Weisse', 'Dunkelweizen', '16', '6.0', 'Germany')
('Franziskaner Hefe-Weisse', 'Hefeweizen', '16', '5.0', 'Germany')
('Früh Kölsch', 'Kölsch', '16', '4.8', 'Germany')
('Gaffel Kolsch', 'Kölsch', '12', '4.8', 'Germany')
('Hacker-Pschorr Munich Gold', 'Pale Lager', '12', '6.0', 'Germany')
('Hacker-Pschorr Oktoberfest', 'Märzen / Oktoberfest', '12', '5.8', 'Germany')
('Hacker-Pschorr Weisse', 'Hefeweizen', '12', '6.0', 'Germany')
('Hacker-Pschorr Weisse Dark', 'Dunkelweizen', '12', '5.2', 'Germany')
('Hofbrau Dunkel', 'Dark Lager', '11', '5.5', 'Germany')
('Hofbrau Hefe Weizen', 'Hefeweizen', '11', '5.1', 'Germany')
('Hofbrau Maibock', 'Maibock', '12', '7.1', 'Germany')
('Hofbrau Oktoberfest', 'Märzen / Oktoberfest', '12', '6.3', 'Germany')
('Hofbrau Original', 'Pale Lager', '11', '5.0', 'Germany')
('Hopf Helle Weisse', 'Hefeweizen', '16', '5.3', 'Germany')
('Jever Pilsner', 'Pilsner', '12', '4.9', 'Germany')
('Julius Echter Dunkel Weizen', 'Dunkelweizen', '16', '5.6', 'Germany')
('Julius Echter Hefe Weizen', 'Hefeweizen', '16', '5.2', 'Germany')
('Kaiserdom Pilsner', 'Pilsner', '16', '4.0', 'Germany')
('Klosterbrauerei Ettal Curator', 'Doppelbock', '16', '9.0', 'Germany')
('Konig Ludwig Weiss', 'Hefeweizen', '11', '5.5', 'Germany')
('Konig Pilsener', 'Pilsner', '12', '4.9', 'Germany')
('Kostritzer', 'Schwarzbier', '12', '4.8', 'Germany')
('Krombacher Dark', 'Schwarzbier', '12', '4.3', 'Germany')
('Krombacher Pilsner', 'Pilsner', '12', '4.8', 'Germany')
('Kulmbacher Eisbock', 'Eisbock', '11', '9.1', 'Germany')
('Lammsbräu Dunkel', 'Dark Lager', '12', '4.8', 'Germany')
('Lammsbräu Pilsner', 'Pilsner', '12', '4.8', 'Germany')
('Leikeim Kellerbier', 'Pale Lager', '16', '4.9', 'Germany')
('Monchshof Kellerbier', 'Dark Lager', '25', '5.4', 'Germany')
('Monchshof Schwarzbier', 'Schwarzbier', '16', '4.9', 'Germany')
('Moosbacher Kellerbier', 'Specialty Beer', '16', '5.2', 'Germany')
('Moosbacher Lager', 'Pale Lager', '16', '5.0', 'Germany')
('Moosbacher Schwarz-Weissbier', 'Dunkelweizen', '16', '4.9', 'Germany')
('Moosbacher Weissbier', 'Hefeweizen', '16', '4.9', 'Germany')
('Mönchshof Kellerbier', 'Specialty Beer', '16', '5.4', 'Germany')
('Paulaner Hefe-Weizen', 'Hefeweizen', '12', '5.5', 'Germany')
('Paulaner Oktoberfest', 'Märzen / Oktoberfest', '12', '5.8', 'Germany')
('Paulaner Original Lager', 'Pale Lager', '12', '4.9', 'Germany')
('Paulaner Pilsner', 'Pilsner', '12', '4.9', 'Germany')
('Paulaner Salvator', 'Doppelbock', '12', '7.9', 'Germany')
('Pinkus Hefe-Weizen', 'Hefeweizen', '16', '5.0', 'Germany')
('Pinkus Jubilate', 'Dark Lager', '16', '6.0', 'Germany')
('Pinkus Munster Alt', 'Altbier', '16', '5.0', 'Germany')
('Pinkus Ur Pils', 'Pilsner', '16', '5.1', 'Germany')
('Piwo Grodziskie Grätzer Ale', 'Specialty Beer', '16', '4.0', 'Germany')
('Plank Dunkler Weizenbock', 'Dunkelweizen', '16', '7.8', 'Germany')
('Plank Hefeweizen', 'Hefeweizen', '16', '5.2', 'Germany')
('Plank Heller Weizenbock', 'Weizenbock', '16', '7.5', 'Germany')
('Plank Pilsner', 'Pilsner', '16', '4.9', 'Germany')
